Date,Adj Close,Close,High,Low,Open,Volume,return,log_return
2007-02-09,40.089,75.220,75.730,74.910,75.460,17734200,-0.318,-0.003
2007-02-12,39.759,74.600,75.070,74.330,74.930,16564600,-0.824,-0.008
2007-02-13,40.212,75.450,75.500,74.590,74.800,15839600,1.139,0.011
2007-02-14,40.292,75.600,76.000,74.990,75.900,17648800,0.199,0.002
2007-02-15,40.153,75.340,75.490,74.720,75.190,17871900,-0.344,-0.003
2007-02-16,40.127,75.290,75.550,75.010,75.260,18329200,-0.066,-0.001
2007-02-20,39.903,74.870,75.050,74.290,74.900,15840500,-0.558,-0.006
2007-02-21,39.855,74.780,75.270,74.250,74.720,17886500,-0.120,-0.001
2007-02-22,40.015,75.080,75.210,74.200,74.620,17165300,0.401,0.004
2007-02-23,40.089,75.220,75.550,75.040,75.290,17687900,0.186,0.002
2007-02-26,40.185,75.400,76.100,75.260,75.520,17803600,0.239,0.002
2007-02-27,38.283,71.830,75.230,71.380,74.890,34588800,-4.735,-0.049
2007-02-28,38.203,71.680,73.600,71.180,72.230,55723000,-0.209,-0.002
2007-03-01,37.835,70.990,72.080,70.050,70.900,39472200,-0.963,-0.010
2007-03-02,37.313,70.010,71.250,69.310,70.950,27454600,-1.380,-0.014
2007-03-05,37.297,69.980,70.840,69.020,69.350,33039300,-0.043,-0.000
2007-03-06,37.840,71.000,71.020,70.200,70.700,26626400,1.458,0.014
2007-03-07,38.181,71.640,72.860,70.560,71.000,31564400,0.901,0.009
2007-03-08,38.293,71.850,72.180,71.200,72.150,27405800,0.293,0.003
2007-03-09,37.904,71.120,72.380,70.900,71.950,28671000,-1.016,-0.010
2007-03-12,37.771,70.870,71.400,70.700,70.800,20150800,-0.351,-0.004
2007-03-13,37.259,69.910,71.560,69.730,70.370,27378900,-1.355,-0.014
2007-03-14,37.851,71.020,71.020,69.640,70.100,30053700,1.588,0.016
2007-03-15,37.675,70.690,71.240,70.400,70.710,23538500,-0.465,-0.005
2007-03-16,37.233,69.860,70.870,69.520,70.770,46777100,-1.174,-0.012
2007-03-19,37.893,71.100,71.180,70.110,70.120,23184100,1.775,0.018
2007-03-20,38.373,72.000,72.000,71.020,71.120,23683300,1.266,0.013
2007-03-21,39.029,73.230,73.330,71.870,72.440,28800100,1.708,0.017
2007-03-22,39.631,74.360,74.920,73.470,73.530,27263800,1.543,0.015
2007-03-23,39.983,75.020,75.420,74.650,74.660,26377900,0.888,0.009
2007-03-26,40.223,75.470,75.690,74.510,75.440,27548800,0.600,0.006
2007-03-27,40.350,75.710,75.970,75.000,75.370,21797400,0.318,0.003
2007-03-28,40.270,75.560,76.250,75.210,76.160,24720100,-0.198,-0.002
2007-03-29,40.633,76.240,76.290,75.570,75.830,21695900,0.900,0.009
2007-03-30,40.212,75.450,76.350,74.940,76.240,24020300,-1.036,-0.010
2007-04-02,40.590,76.160,76.400,75.280,75.350,21474700,0.941,0.009
2007-04-03,40.931,76.800,76.970,75.630,76.100,22426100,0.840,0.008
2007-04-04,41.097,77.110,77.220,76.030,76.590,20873400,0.404,0.004
2007-04-05,41.155,77.220,77.310,76.880,77.100,20273100,0.143,0.001
2007-04-09,40.931,76.800,77.720,76.680,76.770,17668200,-0.544,-0.005
2007-04-10,41.342,77.570,77.850,76.750,76.800,18697700,1.003,0.010
2007-04-11,40.915,76.770,77.670,76.680,77.600,24990000,-1.031,-0.010
2007-04-12,41.246,77.390,77.490,76.460,76.970,24258000,0.808,0.008
2007-04-13,41.256,77.410,77.670,77.080,77.500,19044500,0.026,0.000
2007-04-16,41.661,78.170,78.220,77.040,77.640,20518400,0.982,0.010
2007-04-17,41.784,78.400,78.740,77.950,78.270,22772800,0.294,0.003
2007-04-18,41.677,78.200,78.400,77.760,78.170,17428800,-0.255,-0.003
2007-04-19,41.283,77.460,78.010,77.150,77.930,19090600,-0.946,-0.010
2007-04-20,42.509,79.760,79.800,78.000,78.380,41108500,2.969,0.029
2007-04-23,42.210,79.200,79.980,79.100,79.500,23617400,-0.702,-0.007
2007-04-24,41.891,78.600,79.350,78.500,79.000,24864200,-0.758,-0.008
2007-04-25,42.594,79.920,80.200,78.760,78.840,28126000,1.679,0.017
2007-04-26,42.930,80.550,80.860,79.570,80.030,25949800,0.788,0.008
2007-04-27,42.829,80.360,80.750,79.880,80.240,16462700,-0.236,-0.002
2007-04-30,42.306,79.380,80.880,79.380,80.300,21750000,-1.220,-0.012
2007-05-01,42.456,79.660,79.990,79.050,79.500,24303200,0.353,0.004
2007-05-02,42.541,79.820,80.190,79.370,79.830,17602400,0.201,0.002
2007-05-03,42.999,80.680,80.920,79.800,79.830,17854800,1.078,0.011
2007-05-04,42.930,80.550,81.760,80.220,81.000,19889200,-0.161,-0.002
2007-05-07,43.079,80.830,81.130,80.220,80.500,20896300,0.348,0.003
2007-05-08,43.372,81.380,81.410,80.260,80.570,17957200,0.680,0.007
2007-05-09,43.394,81.420,81.450,80.400,81.190,19709500,0.049,0.000
2007-05-10,42.494,79.390,81.060,79.310,81.060,20753700,-2.072,-0.021
2007-05-11,43.479,81.230,81.230,79.630,79.690,18837800,2.318,0.023
2007-05-14,43.490,81.250,81.620,80.730,81.210,17667200,0.025,0.000
2007-05-15,43.426,81.130,81.780,80.950,81.010,17169600,-0.148,-0.001
2007-05-16,43.597,81.450,81.490,80.310,80.840,16386200,0.394,0.004
2007-05-17,43.784,81.800,82.440,81.010,81.250,18843500,0.430,0.004
2007-05-18,44.566,83.260,83.330,82.080,82.140,25009900,1.785,0.018
2007-05-21,44.742,83.590,84.320,83.300,83.420,25096700,0.396,0.004
2007-05-22,44.304,82.770,84.140,82.730,83.400,19085700,-0.981,-0.010
2007-05-23,44.421,82.990,83.620,82.690,83.120,19886100,0.266,0.003
2007-05-24,44.041,82.280,83.840,81.890,83.180,21976500,-0.856,-0.009
2007-05-25,44.700,83.510,83.680,82.660,82.660,17840700,1.495,0.015
2007-05-29,44.223,82.620,83.290,81.910,83.270,19247900,-1.066,-0.011
2007-05-30,44.962,84.000,84.100,81.960,82.180,26464100,1.670,0.017
2007-05-31,44.518,83.170,84.250,83.120,83.900,21049000,-0.988,-0.010
2007-06-01,45.080,84.220,84.240,83.470,83.560,20384500,1.262,0.013
2007-06-04,45.080,84.220,84.440,83.800,83.960,16477200,0.000,0.000
2007-06-05,45.101,84.260,84.600,83.650,83.950,21209100,0.048,0.000
2007-06-06,44.759,83.620,84.350,83.050,84.170,21351000,-0.760,-0.008
2007-06-07,43.870,81.960,84.470,81.760,83.400,29228600,-1.985,-0.020
2007-06-08,44.255,82.680,82.710,81.230,81.770,23397000,0.878,0.009
2007-06-11,44.459,83.060,83.850,82.340,82.680,16637900,0.460,0.005
2007-06-12,43.891,82.000,83.310,81.950,82.770,21789100,-1.276,-0.013
2007-06-13,44.614,83.350,83.500,82.250,82.320,27139900,1.646,0.016
2007-06-14,45.374,84.770,84.970,83.450,83.450,19593300,1.704,0.017
2007-06-15,46.000,85.940,86.450,85.040,85.070,30131400,1.380,0.014
2007-06-18,46.225,86.360,86.580,85.860,86.090,17747800,0.489,0.005
2007-06-19,45.947,85.840,86.430,85.710,86.190,19530400,-0.602,-0.006
2007-06-20,44.330,82.820,85.940,82.770,85.880,27906400,-3.518,-0.036
2007-06-21,45.123,84.300,84.680,83.120,83.360,32010000,1.787,0.018
2007-06-22,44.170,82.520,84.200,82.110,84.200,39187500,-2.112,-0.021
2007-06-25,44.089,82.370,83.760,82.110,82.400,25748900,-0.182,-0.002
2007-06-26,43.795,81.820,83.090,81.560,82.640,26925200,-0.668,-0.007
2007-06-27,44.684,83.480,83.520,80.850,81.320,25835300,2.029,0.020
2007-06-28,44.748,83.600,84.390,83.180,83.810,19956900,0.144,0.001
2007-06-29,44.898,83.880,84.990,83.060,84.150,24724800,0.335,0.003
2007-07-02,45.401,84.820,85.000,84.120,84.500,20106800,1.121,0.011
2007-07-03,45.690,85.360,85.650,84.640,85.000,9444400,0.637,0.006
2007-07-05,45.583,85.160,85.870,84.150,85.390,17969400,-0.234,-0.002
2007-07-06,46.279,86.460,86.950,85.370,85.630,22993900,1.527,0.015
2007-07-09,46.803,87.440,87.890,86.250,86.530,19190300,1.133,0.011
2007-07-10,46.300,86.500,87.970,86.320,86.950,25991300,-1.075,-0.011
2007-07-11,46.723,87.290,87.380,85.900,86.400,20305600,0.913,0.009
2007-07-12,47.970,89.620,89.730,87.290,87.700,24762000,2.669,0.026
2007-07-13,48.350,90.330,90.800,89.390,89.700,22920700,0.792,0.008
2007-07-16,48.013,89.700,90.220,88.730,89.330,22405500,-0.697,-0.007
2007-07-17,47.686,89.090,90.560,89.010,90.170,23492800,-0.680,-0.007
2007-07-18,48.789,91.150,91.400,88.750,88.820,30708500,2.312,0.023
2007-07-19,49.399,92.290,92.740,91.200,91.540,25243200,1.251,0.012
2007-07-20,49.212,91.940,93.090,91.270,92.010,30816400,-0.379,-0.004
2007-07-23,50.015,93.440,93.620,91.300,91.930,24376200,1.631,0.016
2007-07-24,48.623,90.840,92.890,90.840,92.520,31844800,-2.783,-0.028
2007-07-25,49.667,92.790,93.180,89.350,91.240,31459600,2.147,0.021
2007-07-26,47.226,88.230,91.000,86.530,90.410,45377700,-4.914,-0.050
2007-07-27,45.813,85.590,88.500,85.490,87.910,41077700,-2.992,-0.030
2007-07-30,46.038,86.010,86.480,84.280,86.000,35269100,0.491,0.005
2007-07-31,45.567,85.130,87.320,84.920,86.770,33887800,-1.023,-0.010
2007-08-01,45.947,85.840,87.300,83.610,84.990,38860400,0.834,0.008
2007-08-02,45.594,85.180,86.040,83.510,85.750,37049400,-0.769,-0.008
2007-08-03,43.934,82.080,85.880,81.530,84.620,36195200,-3.639,-0.037
2007-08-06,44.716,83.540,83.800,80.420,81.950,40557100,1.779,0.018
2007-08-07,45.872,85.700,86.480,82.520,83.150,35922700,2.586,0.026
2007-08-08,47.049,87.900,87.900,85.350,85.710,36568900,2.567,0.025
2007-08-09,44.927,83.600,86.790,83.600,85.690,35967000,-4.512,-0.046
2007-08-10,45.416,84.510,85.150,82.100,82.510,32828700,1.089,0.011
2007-08-13,44.561,82.920,85.240,82.510,85.240,25349700,-1.881,-0.019
2007-08-14,44.674,83.130,83.900,81.990,83.340,30064000,0.253,0.003
2007-08-15,43.900,81.690,84.400,81.360,83.270,27623700,-1.732,-0.017
2007-08-16,43.352,80.670,81.930,78.760,80.850,49379500,-1.249,-0.013
2007-08-17,45.217,84.140,84.780,81.980,82.290,36057200,4.302,0.042
2007-08-20,45.427,84.530,84.980,82.800,83.850,23577200,0.463,0.005
2007-08-21,44.685,83.150,84.670,82.510,84.500,23977300,-1.633,-0.016
2007-08-22,44.916,83.580,84.240,83.030,83.730,22531100,0.517,0.005
2007-08-23,45.007,83.750,84.560,83.050,84.050,24174100,0.203,0.002
2007-08-24,46.050,85.690,85.850,83.740,83.750,21041800,2.316,0.023
2007-08-27,45.744,85.120,85.590,84.720,85.110,16248800,-0.665,-0.007
2007-08-28,44.604,83.000,84.860,83.000,84.860,25859800,-2.491,-0.025
2007-08-29,45.803,85.230,85.600,83.220,83.490,23581500,2.687,0.027
2007-08-30,45.894,85.400,86.250,84.360,84.930,22213100,0.199,0.002
2007-08-31,46.071,85.730,86.990,85.410,86.540,21915800,0.386,0.004
2007-09-04,46.877,87.230,87.760,85.310,85.310,20344500,1.750,0.017
2007-09-05,46.872,87.220,87.390,86.280,86.910,21354800,-0.011,-0.000
2007-09-06,47.017,87.490,88.240,87.020,87.670,20760100,0.310,0.003
2007-09-07,46.082,85.750,87.140,85.210,86.720,23828800,-1.989,-0.020
2007-09-10,45.604,84.860,86.240,83.880,85.670,27633200,-1.038,-0.010
2007-09-11,46.722,86.940,87.230,84.570,85.190,26432300,2.451,0.024
2007-09-12,47.103,87.650,88.370,86.730,86.770,25131900,0.817,0.008
2007-09-13,47.624,88.620,89.150,87.710,87.850,22010100,1.107,0.011
2007-09-14,47.651,88.670,89.680,87.870,88.100,23683000,0.056,0.001
2007-09-17,47.968,89.260,89.740,88.300,88.500,18988600,0.665,0.007
2007-09-18,49.312,91.760,91.930,89.160,89.620,26408800,2.801,0.028
2007-09-19,49.505,92.120,93.100,91.870,92.300,27113700,0.392,0.004
2007-09-20,49.489,92.090,92.630,91.840,92.420,18608600,-0.033,-0.000
2007-09-21,49.607,92.310,93.400,92.090,92.870,34337700,0.239,0.002
2007-09-24,49.296,91.730,92.520,91.300,92.080,22410700,-0.628,-0.006
2007-09-25,49.419,91.960,91.960,90.210,90.680,25864400,0.251,0.003
2007-09-26,49.640,92.370,92.750,91.510,92.430,23346500,0.446,0.004
2007-09-27,49.962,92.970,93.300,91.680,92.900,17988000,0.650,0.006
2007-09-28,49.742,92.560,93.660,92.140,93.130,20012500,-0.441,-0.004
2007-10-01,50.489,93.950,93.990,92.210,92.450,19306300,1.502,0.015
2007-10-02,49.570,92.240,93.400,91.300,93.320,21537300,-1.820,-0.018
2007-10-03,49.081,91.330,91.680,90.720,91.630,18114700,-0.987,-0.010
2007-10-04,48.860,90.920,91.650,90.330,91.340,28859600,-0.449,-0.004
2007-10-05,49.097,91.360,91.650,90.640,91.200,18990700,0.484,0.005
2007-10-08,48.732,90.680,90.820,90.160,90.600,12833200,-0.744,-0.007
2007-10-09,49.801,92.670,92.780,90.990,90.990,17634700,2.195,0.022
2007-10-10,50.048,93.130,93.680,91.550,91.690,18336500,0.496,0.005
2007-10-11,49.796,92.660,95.070,91.870,93.600,20884500,-0.505,-0.005
2007-10-12,50.236,93.480,93.840,92.810,93.100,15147900,0.885,0.009
2007-10-15,50.956,94.820,95.150,94.150,94.150,25545500,1.433,0.014
2007-10-16,50.913,94.740,95.220,94.460,94.740,21923000,-0.084,-0.001
2007-10-17,50.946,94.800,95.270,93.330,95.080,26558300,0.063,0.001
2007-10-18,51.080,95.050,95.240,94.150,94.630,20493000,0.264,0.003
2007-10-19,49.516,92.140,94.750,92.000,94.700,34449100,-3.062,-0.031
2007-10-22,48.855,90.910,91.680,89.670,91.170,25169700,-1.335,-0.013
2007-10-23,49.092,91.350,92.400,90.000,91.470,24110300,0.484,0.005
2007-10-24,49.511,92.130,92.340,90.500,90.870,24302700,0.854,0.009
2007-10-25,49.210,91.570,92.490,90.620,92.490,27409200,-0.608,-0.006
2007-10-26,49.554,92.210,92.910,91.500,92.740,20979700,0.699,0.007
2007-10-29,50.306,93.610,94.270,92.290,92.360,18246600,1.518,0.015
2007-10-30,48.979,91.140,93.190,90.760,92.930,20510200,-2.639,-0.027
2007-10-31,49.436,91.990,92.180,90.500,91.460,32109500,0.933,0.009
2007-11-01,47.560,88.500,90.950,88.000,89.830,35590400,-3.794,-0.039
2007-11-02,47.254,87.930,89.200,86.840,88.690,29025500,-0.644,-0.006
2007-11-05,47.109,87.660,88.270,86.510,87.020,24825900,-0.307,-0.003
2007-11-06,48.570,90.380,90.500,87.760,87.760,25452000,3.103,0.031
2007-11-07,47.044,87.200,90.100,87.160,89.780,27387900,-3.143,-0.032
2007-11-08,48.241,89.420,90.040,87.610,88.010,32706700,2.546,0.025
2007-11-09,46.855,86.850,88.990,86.520,88.940,27603900,-2.874,-0.029
2007-11-12,45.609,84.540,86.400,83.740,86.240,28922900,-2.660,-0.027
2007-11-13,46.871,86.880,87.000,83.370,84.350,25649200,2.768,0.027
2007-11-14,46.563,86.310,88.640,85.740,87.460,21304500,-0.656,-0.007
2007-11-15,45.582,84.490,86.670,83.850,85.700,23708600,-2.109,-0.021
2007-11-16,45.911,85.100,86.260,84.500,85.160,30347600,0.722,0.007
2007-11-19,45.377,84.110,85.430,84.000,84.630,20809800,-1.163,-0.012
2007-11-20,47.378,87.820,88.720,84.970,84.980,31842200,4.411,0.043
2007-11-21,46.957,87.040,88.620,86.730,87.960,22849000,-0.888,-0.009
2007-11-23,47.632,88.290,88.430,86.910,87.050,8870500,1.436,0.014
2007-11-26,46.224,85.680,88.780,85.470,88.120,22968000,-2.956,-0.030
2007-11-27,46.601,86.380,86.580,84.000,85.230,27941700,0.817,0.008
2007-11-28,47.432,87.920,88.270,86.010,86.880,29636000,1.783,0.018
2007-11-29,47.793,88.590,89.460,87.500,87.500,22440500,0.762,0.008
2007-11-30,48.101,89.160,89.470,87.810,88.520,28193100,0.643,0.006
2007-12-03,47.934,88.850,89.180,88.140,88.970,22244900,-0.348,-0.003
2007-12-04,47.540,88.120,88.830,87.710,88.180,16816600,-0.822,-0.008
2007-12-05,48.511,89.920,90.550,88.760,88.760,23952600,2.043,0.020
2007-12-06,49.331,91.440,91.670,89.510,89.890,21127000,1.690,0.017
2007-12-07,49.363,91.500,92.000,90.770,91.250,17055500,0.066,0.001
2007-12-10,49.649,92.030,92.560,91.580,91.750,15579000,0.579,0.006
2007-12-11,48.705,90.280,92.950,90.000,92.360,20021100,-1.902,-0.019
2007-12-12,49.590,91.920,93.090,90.870,91.770,25707500,1.817,0.018
2007-12-13,50.022,92.720,92.850,90.860,91.290,19434400,0.870,0.009
2007-12-14,49.191,91.180,92.890,91.180,92.160,20505100,-1.661,-0.017
2007-12-17,48.495,89.890,90.900,89.400,90.650,22704100,-1.415,-0.014
2007-12-18,49.320,91.420,91.540,89.040,90.720,24583700,1.702,0.017
2007-12-19,49.326,91.430,92.000,90.440,91.060,19570400,0.011,0.000
2007-12-20,49.703,92.130,92.220,90.930,91.520,15109400,0.766,0.008
2007-12-21,50.405,93.430,93.950,92.320,92.740,34457400,1.411,0.014
2007-12-24,50.529,93.660,94.000,93.330,93.510,6336100,0.246,0.002
2007-12-26,51.149,94.810,95.000,93.640,93.680,15294100,1.228,0.012
2007-12-27,50.534,93.670,94.980,93.670,94.810,14365600,-1.202,-0.012
2007-12-28,51.252,95.000,95.100,93.520,94.050,17368200,1.420,0.014
2007-12-31,50.545,93.690,94.960,93.510,94.610,13990900,-1.379,-0.014
2008-01-02,50.448,93.510,94.550,92.780,94.150,23351900,-0.192,-0.002
2008-01-03,50.620,93.830,94.740,93.510,93.860,19160600,0.342,0.003
2008-01-04,49.676,92.080,94.360,91.880,93.240,24730900,-1.865,-0.019
2008-01-07,49.212,91.220,93.150,90.250,92.500,28937500,-0.934,-0.009
2008-01-08,48.581,90.050,92.050,89.680,91.860,21764500,-1.283,-0.013
2008-01-09,49.396,91.560,91.730,89.500,90.110,26198800,1.677,0.017
2008-01-10,49.450,91.660,92.160,90.070,90.750,27285300,0.109,0.001
2008-01-11,48.716,90.300,91.860,90.000,91.010,22727200,-1.484,-0.015
2008-01-14,49.002,90.830,91.250,90.080,90.840,20425900,0.587,0.006
2008-01-15,48.025,89.020,89.890,88.490,89.890,26486000,-1.993,-0.020
2008-01-16,46.682,86.530,89.350,85.910,88.450,35965400,-2.797,-0.028
2008-01-17,45.269,83.910,87.910,83.490,87.470,34096500,-3.028,-0.031
2008-01-18,45.900,85.080,86.470,82.800,84.000,43830600,1.394,0.014
2008-01-22,44.481,82.450,83.980,79.500,80.000,49613500,-3.091,-0.031
2008-01-23,45.020,83.450,83.490,77.550,80.010,47420700,1.213,0.012
2008-01-24,46.396,86.000,86.070,83.030,84.290,31180900,3.056,0.030
2008-01-25,45.285,83.940,86.990,83.600,86.700,28236100,-2.395,-0.024
2008-01-28,45.927,85.130,85.340,82.540,83.500,23688800,1.418,0.014
2008-01-29,45.900,85.080,86.360,84.450,85.220,22488400,-0.059,-0.001
2008-01-30,46.008,85.280,87.470,84.350,84.540,24131900,0.235,0.002
2008-01-31,46.234,85.700,86.400,83.100,84.220,32970800,0.492,0.005
2008-02-01,46.369,85.950,87.860,84.850,87.700,28440200,0.292,0.003
2008-02-04,46.094,85.440,86.290,84.850,86.040,18836700,-0.593,-0.006
2008-02-05,44.298,82.110,84.220,82.100,84.110,30599700,-3.897,-0.040
2008-02-06,43.936,81.440,83.070,81.090,82.690,29215900,-0.816,-0.008
2008-02-07,44.370,81.890,82.510,80.360,80.970,26611800,0.987,0.010
2008-02-08,44.272,81.710,82.400,80.960,82.000,24176500,-0.220,-0.002
2008-02-11,45.090,83.220,83.300,81.040,81.850,22697000,1.848,0.018
2008-02-12,45.719,84.380,85.080,83.300,83.600,25150600,1.394,0.014
2008-02-13,46.320,85.490,85.700,84.500,84.710,21546600,1.315,0.013
2008-02-14,46.353,85.550,86.700,85.320,85.650,21826800,0.070,0.001
2008-02-15,46.255,85.370,85.600,84.390,85.190,23966100,-0.210,-0.002
2008-02-19,47.144,87.010,87.970,86.520,86.520,22600400,1.921,0.019
2008-02-20,47.734,88.100,88.600,86.170,86.310,24723800,1.253,0.012
2008-02-21,47.095,86.920,88.000,86.180,87.710,30107300,-1.339,-0.013
2008-02-22,47.230,87.170,87.790,86.030,87.460,23487200,0.288,0.003
2008-02-25,48.292,89.130,89.370,87.070,87.170,23876300,2.248,0.022
2008-02-26,48.704,89.890,90.000,88.400,88.750,21329600,0.853,0.008
2008-02-27,48.433,89.390,90.170,89.120,89.400,20323100,-0.556,-0.006
2008-02-28,48.428,89.380,90.000,88.850,89.120,24999200,-0.011,-0.000
2008-02-29,47.144,87.010,89.290,86.250,88.770,26540200,-2.652,-0.027
2008-03-03,47.545,87.750,88.410,86.580,86.830,23192300,0.850,0.008
2008-03-04,46.970,86.690,87.990,85.500,87.470,30372200,-1.208,-0.012
2008-03-05,47.241,87.190,87.620,86.050,86.800,30835400,0.577,0.006
2008-03-06,45.789,84.510,87.070,84.440,86.930,28977000,-3.074,-0.031
2008-03-07,44.695,82.490,84.060,81.970,83.910,30749200,-2.390,-0.024
2008-03-10,44.678,82.460,83.500,82.000,82.750,32432800,-0.036,-0.000
2008-03-11,46.965,86.680,86.680,83.550,83.960,34835400,5.118,0.050
2008-03-12,46.580,85.970,87.230,85.680,86.610,26617900,-0.819,-0.008
2008-03-13,47.165,87.050,87.500,84.900,85.330,29347400,1.256,0.012
2008-03-14,46.548,85.910,87.860,84.790,87.740,35741200,-1.310,-0.013
2008-03-17,46.483,85.790,86.750,83.540,83.880,39028700,-0.140,-0.001
2008-03-18,47.935,88.470,88.470,86.120,86.610,33333800,3.124,0.031
2008-03-19,45.746,84.430,88.500,84.350,87.810,35073600,-4.566,-0.047
2008-03-20,46.055,85.000,85.410,82.750,84.180,44962400,0.675,0.007
2008-03-24,46.569,85.950,86.950,85.040,85.170,22339200,1.118,0.011
2008-03-25,46.163,85.200,86.380,84.330,86.260,27080200,-0.873,-0.009
2008-03-26,46.737,86.260,87.000,84.910,85.230,23024000,1.244,0.012
2008-03-27,46.705,86.200,87.500,86.070,86.820,21760300,-0.070,-0.001
2008-03-28,46.174,85.220,87.080,85.000,86.050,21672600,-1.137,-0.011
2008-03-31,45.827,84.580,86.380,84.580,85.690,36842400,-0.751,-0.008
2008-04-01,47.149,87.020,87.040,84.260,84.800,23961500,2.885,0.028
2008-04-02,47.962,88.520,89.120,86.690,86.850,23236000,1.724,0.017
2008-04-03,47.805,88.230,89.380,87.900,88.000,20083800,-0.328,-0.003
2008-04-04,48.081,88.740,89.500,88.310,88.480,18607900,0.578,0.006
2008-04-07,48.179,88.920,89.950,88.690,89.320,19585500,0.203,0.002
2008-04-08,48.552,89.610,89.740,88.230,88.730,15832200,0.776,0.008
2008-04-09,48.601,89.700,90.150,89.110,89.720,21920900,0.100,0.001
2008-04-10,48.520,89.550,89.990,88.660,89.530,21774600,-0.167,-0.002
2008-04-11,48.016,88.620,89.750,88.490,88.900,17923000,-1.039,-0.010
2008-04-14,48.601,89.700,89.980,88.530,88.740,19611700,1.219,0.012
2008-04-15,49.197,90.800,90.890,89.650,90.060,19495700,1.226,0.012
2008-04-16,50.330,92.890,93.000,90.760,90.900,26870600,2.302,0.023
2008-04-17,50.595,93.380,93.790,92.200,92.480,22887400,0.528,0.005
2008-04-18,50.931,94.000,94.450,92.930,93.360,25910800,0.664,0.007
2008-04-21,51.072,94.260,94.470,93.380,94.000,17254200,0.277,0.003
2008-04-22,51.142,94.390,94.930,93.810,94.100,20719000,0.138,0.001
2008-04-23,51.050,94.220,94.480,93.280,94.270,23944800,-0.180,-0.002
2008-04-24,50.172,92.600,93.660,92.140,93.410,23534400,-1.719,-0.017
2008-04-25,50.097,92.460,93.400,91.710,93.210,23369600,-0.151,-0.002
2008-04-28,50.091,92.450,93.710,92.320,92.570,17319300,-0.011,-0.000
2008-04-29,49.734,91.790,93.640,91.790,92.420,29445700,-0.714,-0.007
2008-04-30,50.427,93.070,94.510,92.170,92.250,29782600,1.394,0.014
2008-05-01,48.601,89.700,90.430,88.300,90.100,43675400,-3.621,-0.037
2008-05-02,48.552,89.610,90.540,89.110,90.050,27505600,-0.100,-0.001
2008-05-05,48.498,89.510,90.550,89.260,89.700,21273900,-0.112,-0.001
2008-05-06,48.802,90.070,90.390,89.000,89.280,28060600,0.626,0.006
2008-05-07,48.124,88.820,90.180,88.670,90.070,27580800,-1.388,-0.014
2008-05-08,48.726,89.930,89.950,88.520,89.000,24332000,1.250,0.012
2008-05-09,48.339,88.820,89.590,87.970,89.370,24054700,-0.793,-0.008
2008-05-12,48.541,89.190,89.470,87.600,88.430,23053200,0.417,0.004
2008-05-13,48.807,89.680,89.950,88.530,88.870,21165000,0.549,0.005
2008-05-14,48.933,89.910,90.990,89.590,89.850,24178900,0.257,0.003
2008-05-15,49.689,91.300,91.300,89.960,90.330,28392900,1.546,0.015
2008-05-16,50.435,92.670,92.950,91.610,91.850,29839000,1.501,0.015
2008-05-19,51.354,94.360,94.590,92.780,92.910,25203000,1.824,0.018
2008-05-20,51.463,94.560,94.880,93.930,94.470,26901800,0.212,0.002
2008-05-21,50.979,93.670,96.120,93.460,94.630,43221500,-0.941,-0.009
