Date,Adj Close,Close,High,Low,Open,Volume,return,log_return
2007-03-27,3.369,3.369,3.386,3.320,3.333,9218300,1.376,0.014
2007-03-28,3.340,3.340,3.374,3.296,3.374,5481700,-0.848,-0.009
2007-03-29,3.350,3.350,3.374,3.269,3.344,6681500,0.299,0.003
2007-03-30,3.313,3.313,3.407,3.300,3.344,5320700,-1.109,-0.011
2007-04-02,3.354,3.354,3.390,3.313,3.329,7243600,1.251,0.012
2007-04-03,3.397,3.397,3.446,3.359,3.366,8878100,1.278,0.013
2007-04-04,3.504,3.504,3.519,3.339,3.411,14124600,3.154,0.031
2007-04-05,3.457,3.457,3.497,3.440,3.491,5451600,-1.345,-0.014
2007-04-09,3.477,3.477,3.509,3.461,3.461,4174800,0.579,0.006
2007-04-10,3.551,3.551,3.570,3.497,3.497,8075200,2.136,0.021
2007-04-11,3.514,3.514,3.536,3.476,3.531,6979000,-1.046,-0.011
2007-04-12,3.514,3.514,3.557,3.451,3.493,5466300,0.000,0.000
2007-04-13,3.514,3.514,3.523,3.486,3.510,3591000,0.000,0.000
2007-04-16,3.503,3.503,3.543,3.491,3.529,4580100,-0.325,-0.003
2007-04-17,3.423,3.423,3.514,3.406,3.514,12124700,-2.284,-0.023
2007-04-18,3.100,3.100,3.184,2.983,3.029,54943000,-9.432,-0.099
2007-04-19,3.073,3.073,3.073,2.997,3.019,28145600,-0.876,-0.009
2007-04-20,3.157,3.157,3.164,3.111,3.143,12862500,2.743,0.027
2007-04-23,3.104,3.104,3.154,3.091,3.147,13811700,-1.674,-0.017
2007-04-24,3.089,3.089,3.121,3.051,3.107,8918000,-0.506,-0.005
2007-04-25,3.080,3.080,3.161,3.054,3.101,8402800,-0.278,-0.003
2007-04-26,3.161,3.161,3.180,3.071,3.071,9762200,2.644,0.026
2007-04-27,3.173,3.173,3.183,3.133,3.171,5637800,0.361,0.004
2007-04-30,3.167,3.167,3.181,3.139,3.171,9247700,-0.180,-0.002
2007-05-01,3.164,3.164,3.184,3.117,3.161,9521400,-0.090,-0.001
2007-05-02,3.159,3.159,3.277,3.127,3.131,18639600,-0.181,-0.002
2007-05-03,3.184,3.184,3.253,3.141,3.147,13815900,0.814,0.008
2007-05-04,3.166,3.166,3.224,3.143,3.221,6577900,-0.583,-0.006
2007-05-07,3.174,3.174,3.191,3.163,3.166,4162200,0.271,0.003
2007-05-08,3.163,3.163,3.203,3.129,3.156,5741400,-0.360,-0.004
2007-05-09,3.159,3.159,3.177,3.137,3.144,3988600,-0.136,-0.001
2007-05-10,3.130,3.130,3.159,3.117,3.144,7143500,-0.905,-0.009
2007-05-11,3.151,3.151,3.157,3.091,3.109,4809000,0.685,0.007
2007-05-14,3.137,3.137,3.157,3.103,3.144,4454100,-0.453,-0.005
2007-05-15,3.107,3.107,3.149,3.089,3.134,4726400,-0.956,-0.010
2007-05-16,3.103,3.103,3.141,3.031,3.109,5036500,-0.138,-0.001
2007-05-17,3.117,3.117,3.140,3.074,3.081,5142200,0.460,0.005
2007-05-18,3.134,3.134,3.144,3.101,3.121,4446400,0.550,0.005
2007-05-21,3.214,3.214,3.234,3.123,3.130,6663300,2.552,0.025
2007-05-22,3.286,3.286,3.301,3.183,3.209,7024500,2.222,0.022
2007-05-23,3.313,3.313,3.350,3.257,3.284,12280800,0.826,0.008
2007-05-24,3.220,3.220,3.347,3.199,3.296,6400800,-2.803,-0.028
2007-05-25,3.217,3.217,3.260,3.201,3.230,5974500,-0.089,-0.001
2007-05-29,3.121,3.121,3.157,3.049,3.151,11567500,-2.975,-0.030
2007-05-30,3.151,3.151,3.154,3.081,3.093,7326200,0.961,0.010
2007-05-31,3.129,3.129,3.183,3.124,3.143,7028000,-0.725,-0.007
2007-06-01,3.081,3.081,3.183,3.050,3.120,8029700,-1.507,-0.015
2007-06-04,3.069,3.069,3.090,3.050,3.056,5546100,-0.417,-0.004
2007-06-05,3.056,3.056,3.089,3.030,3.053,5884900,-0.419,-0.004
2007-06-06,3.229,3.229,3.254,3.044,3.049,33418000,5.657,0.055
2007-06-07,3.419,3.419,3.713,3.254,3.257,59103100,5.885,0.057
2007-06-08,3.347,3.347,3.443,3.291,3.429,14037800,-2.089,-0.021
2007-06-11,3.133,3.133,3.236,3.116,3.179,18034800,-6.402,-0.066
2007-06-12,2.869,2.869,3.044,2.841,3.003,40176500,-8.436,-0.088
2007-06-13,2.774,2.774,2.869,2.721,2.786,27407800,-3.287,-0.033
2007-06-14,2.740,2.740,2.794,2.727,2.771,11363100,-1.236,-0.012
2007-06-15,2.816,2.816,2.881,2.803,2.864,22093400,2.763,0.027
2007-06-18,2.860,2.860,2.921,2.843,2.917,12236000,1.573,0.016
2007-06-19,2.847,2.847,2.896,2.843,2.891,7909300,-0.450,-0.005
2007-06-20,2.793,2.793,2.891,2.787,2.883,6377700,-1.907,-0.019
2007-06-21,2.856,2.856,2.903,2.787,2.791,10077900,2.251,0.022
2007-06-22,2.811,2.811,2.874,2.800,2.860,7343000,-1.551,-0.016
2007-06-25,2.803,2.803,2.854,2.794,2.821,6802600,-0.305,-0.003
2007-06-26,2.789,2.789,2.856,2.786,2.851,5786200,-0.510,-0.005
2007-06-27,2.969,2.969,3.037,2.787,2.791,21091700,6.455,0.063
2007-06-28,2.836,2.836,2.956,2.826,2.956,14725200,-4.475,-0.046
2007-06-29,2.770,2.770,2.881,2.766,2.867,12084100,-2.317,-0.023
2007-07-02,2.783,2.783,2.836,2.767,2.786,7970200,0.464,0.005
2007-07-03,2.824,2.824,2.856,2.799,2.801,3085600,1.489,0.015
2007-07-05,2.831,2.831,2.871,2.824,2.850,6480600,0.253,0.003
2007-07-06,2.913,2.913,2.926,2.834,2.834,8071000,2.876,0.028
2007-07-09,2.919,2.919,2.957,2.901,2.929,8169000,0.196,0.002
2007-07-10,2.874,2.874,2.977,2.857,2.916,8853600,-1.517,-0.015
2007-07-11,2.859,2.859,2.891,2.843,2.891,5497100,-0.547,-0.005
2007-07-12,2.873,2.873,2.911,2.841,2.859,5622400,0.500,0.005
2007-07-13,2.877,2.877,2.921,2.860,2.860,4643800,0.149,0.001
2007-07-16,2.866,2.866,2.901,2.857,2.891,5152700,-0.397,-0.004
2007-07-17,2.887,2.887,2.900,2.859,2.861,4524800,0.748,0.007
2007-07-18,2.874,2.874,2.891,2.821,2.891,6498100,-0.445,-0.004
2007-07-19,2.849,2.849,2.890,2.821,2.857,5192600,-0.895,-0.009
2007-07-20,2.804,2.804,2.849,2.800,2.849,9616600,-1.555,-0.016
2007-07-23,2.467,2.467,2.584,2.453,2.577,53727800,-12.022,-0.128
2007-07-24,2.296,2.296,2.394,2.231,2.369,54085500,-6.948,-0.072
2007-07-25,2.386,2.386,2.399,2.284,2.379,37554300,3.920,0.038
2007-07-26,2.549,2.549,2.561,2.321,2.384,33457200,6.826,0.066
2007-07-27,2.443,2.443,2.557,2.413,2.551,20304900,-4.148,-0.042
2007-07-30,2.484,2.484,2.536,2.427,2.444,13633200,1.696,0.017
2007-07-31,2.461,2.461,2.529,2.443,2.529,9654400,-0.920,-0.009
2007-08-01,2.451,2.451,2.499,2.397,2.464,14216300,-0.406,-0.004
2007-08-02,2.444,2.444,2.477,2.421,2.450,9258900,-0.291,-0.003
2007-08-03,2.367,2.367,2.469,2.363,2.457,8661800,-3.156,-0.032
2007-08-06,2.423,2.423,2.460,2.357,2.460,11218200,2.354,0.023
2007-08-07,2.479,2.479,2.499,2.421,2.493,10384500,2.300,0.023
2007-08-08,2.567,2.567,2.639,2.479,2.490,12916400,3.574,0.035
2007-08-09,2.539,2.539,2.540,2.374,2.433,18304300,-1.113,-0.011
2007-08-10,2.556,2.556,2.566,2.390,2.557,10725400,0.675,0.007
2007-08-13,2.480,2.480,2.586,2.453,2.571,6819400,-2.963,-0.030
2007-08-14,2.494,2.494,2.551,2.459,2.476,5313000,0.576,0.006
2007-08-15,2.491,2.491,2.557,2.484,2.504,5427100,-0.115,-0.001
2007-08-16,2.414,2.414,2.571,2.383,2.450,13841100,-3.096,-0.031
2007-08-17,2.463,2.463,2.564,2.430,2.564,7107100,2.012,0.020
2007-08-20,2.453,2.453,2.499,2.399,2.499,5513200,-0.406,-0.004
2007-08-21,2.471,2.471,2.496,2.437,2.479,3348100,0.757,0.008
2007-08-22,2.490,2.490,2.503,2.447,2.499,4594100,0.751,0.007
2007-08-23,2.464,2.464,2.500,2.429,2.471,3038700,-1.033,-0.010
2007-08-24,2.543,2.543,2.546,2.443,2.456,6324500,3.188,0.031
2007-08-27,2.449,2.449,2.550,2.443,2.534,3496500,-3.708,-0.038
2007-08-28,2.426,2.426,2.509,2.421,2.451,4652900,-0.933,-0.009
2007-08-29,2.500,2.500,2.500,2.417,2.436,3855600,3.062,0.030
2007-08-30,2.457,2.457,2.499,2.436,2.467,4953900,-1.714,-0.017
2007-08-31,2.503,2.503,2.511,2.450,2.479,4745300,1.860,0.018
2007-09-04,2.591,2.591,2.674,2.526,2.569,11164300,3.539,0.035
2007-09-05,2.560,2.560,2.591,2.514,2.580,4132800,-1.213,-0.012
2007-09-06,2.570,2.570,2.570,2.509,2.537,7506100,0.391,0.004
2007-09-07,2.577,2.577,2.580,2.501,2.527,6757100,0.278,0.003
2007-09-10,2.486,2.486,2.574,2.464,2.573,6353200,-3.548,-0.036
2007-09-11,2.524,2.524,2.549,2.467,2.477,5483100,1.552,0.015
2007-09-12,2.480,2.480,2.523,2.473,2.514,2705500,-1.754,-0.018
2007-09-13,2.477,2.477,2.499,2.439,2.471,4442200,-0.115,-0.001
2007-09-14,2.531,2.531,2.543,2.453,2.466,4784500,2.191,0.022
2007-09-17,2.630,2.630,2.664,2.599,2.621,10098200,3.894,0.038
2007-09-18,2.747,2.747,2.771,2.629,2.643,6933500,4.454,0.044
2007-09-19,2.806,2.806,2.810,2.751,2.786,8152900,2.132,0.021
2007-09-20,2.783,2.783,2.793,2.734,2.743,7499100,-0.815,-0.008
2007-09-21,2.741,2.741,2.821,2.677,2.821,15879500,-1.489,-0.015
2007-09-24,2.756,2.756,2.794,2.729,2.743,6366500,0.521,0.005
2007-09-25,3.001,3.001,3.009,2.754,2.757,18057900,8.917,0.085
2007-09-26,3.134,3.134,3.157,2.996,3.000,15875300,4.426,0.043
2007-09-27,3.051,3.051,3.121,3.001,3.111,11898600,-2.644,-0.027
2007-09-28,2.964,2.964,3.086,2.950,3.057,8662500,-2.856,-0.029
2007-10-01,3.031,3.031,3.057,2.941,2.957,9528400,2.265,0.022
2007-10-02,3.029,3.029,3.047,2.966,3.036,4522700,-0.094,-0.001
2007-10-03,3.011,3.011,3.040,2.971,3.003,3612700,-0.566,-0.006
2007-10-04,3.020,3.020,3.039,2.967,2.983,4897900,0.285,0.003
2007-10-05,3.143,3.143,3.174,3.029,3.033,6549200,4.068,0.040
2007-10-08,3.181,3.181,3.189,3.086,3.110,3205300,1.227,0.012
2007-10-09,3.256,3.256,3.286,3.167,3.179,8563100,2.335,0.023
2007-10-10,3.346,3.346,3.381,3.219,3.239,10534300,2.764,0.027
2007-10-11,3.273,3.273,3.431,3.233,3.344,10007900,-2.178,-0.022
2007-10-12,3.286,3.286,3.334,3.256,3.264,4230800,0.393,0.004
2007-10-15,3.423,3.423,3.500,3.370,3.414,11533200,4.174,0.041
2007-10-16,3.424,3.424,3.464,3.379,3.464,6300000,0.042,0.000
2007-10-17,3.469,3.469,3.471,3.377,3.400,4249700,1.293,0.013
2007-10-18,3.433,3.433,3.471,3.380,3.416,7929600,-1.030,-0.010
2007-10-19,3.320,3.320,3.470,3.229,3.470,11195100,-3.288,-0.033
2007-10-22,3.287,3.287,3.324,3.157,3.250,21315000,-0.990,-0.010
2007-10-23,3.713,3.713,3.743,3.503,3.684,38485300,12.951,0.122
2007-10-24,3.607,3.607,3.626,3.466,3.613,13043100,-2.847,-0.029
2007-10-25,3.619,3.619,3.690,3.584,3.589,9669100,0.317,0.003
2007-10-26,3.603,3.603,3.671,3.517,3.650,10921400,-0.434,-0.004
2007-10-29,3.767,3.767,3.783,3.643,3.677,7771400,4.560,0.045
2007-10-30,3.777,3.777,3.800,3.676,3.734,12056800,0.265,0.003
2007-10-31,3.781,3.781,3.787,3.683,3.783,10792600,0.113,0.001
2007-11-01,3.756,3.756,3.811,3.643,3.781,10406200,-0.680,-0.007
2007-11-02,3.751,3.751,3.771,3.714,3.721,8920100,-0.114,-0.001
2007-11-05,3.787,3.787,3.857,3.717,3.721,7676900,0.952,0.009
2007-11-06,3.890,3.890,3.899,3.759,3.777,7774200,2.716,0.027
2007-11-07,3.840,3.840,3.910,3.763,3.843,7448000,-1.285,-0.013
2007-11-08,3.884,3.884,3.930,3.724,3.820,10652600,1.153,0.011
2007-11-09,3.607,3.607,3.839,3.519,3.833,13925100,-7.135,-0.074
2007-11-12,3.501,3.501,3.637,3.486,3.593,9178400,-2.931,-0.030
2007-11-13,3.630,3.630,3.630,3.501,3.514,6433000,3.672,0.036
2007-11-14,3.549,3.549,3.657,3.531,3.656,7147000,-2.243,-0.023
2007-11-15,3.437,3.437,3.549,3.417,3.531,6981100,-3.140,-0.032
2007-11-16,3.400,3.400,3.470,3.250,3.434,11610900,-1.081,-0.011
2007-11-19,3.316,3.316,3.429,3.280,3.367,6818000,-2.479,-0.025
2007-11-20,3.233,3.233,3.311,3.164,3.276,11195800,-2.499,-0.025
2007-11-21,3.079,3.079,3.224,3.074,3.217,10418800,-4.772,-0.049
2007-11-23,3.107,3.107,3.129,3.037,3.104,6153000,0.928,0.009
2007-11-26,3.067,3.067,3.170,3.061,3.107,6465900,-1.287,-0.013
2007-11-27,3.191,3.191,3.193,3.071,3.087,6707400,4.052,0.040
2007-11-28,3.287,3.287,3.320,3.200,3.214,9417800,2.999,0.030
2007-11-29,3.303,3.303,3.361,3.260,3.260,6612900,0.478,0.005
2007-11-30,3.300,3.300,3.420,3.224,3.364,8799700,-0.086,-0.001
2007-12-03,3.397,3.397,3.543,3.367,3.429,9137800,2.944,0.029
2007-12-04,3.393,3.393,3.417,3.293,3.397,5681200,-0.126,-0.001
2007-12-05,3.419,3.419,3.423,3.293,3.331,10406200,0.758,0.008
2007-12-06,3.414,3.414,3.414,3.331,3.354,6832000,-0.125,-0.001
2007-12-07,3.367,3.367,3.419,3.349,3.413,5803700,-1.381,-0.014
2007-12-10,3.356,3.356,3.387,3.349,3.370,4284700,-0.339,-0.003
2007-12-11,3.329,3.329,3.414,3.300,3.357,6779500,-0.809,-0.008
2007-12-12,3.309,3.309,3.420,3.269,3.393,5343100,-0.601,-0.006
2007-12-13,3.291,3.291,3.291,3.216,3.270,5160400,-0.518,-0.005
2007-12-14,3.360,3.360,3.406,3.219,3.280,9684500,2.083,0.021
2007-12-17,3.300,3.300,3.376,3.287,3.330,3688300,-1.786,-0.018
2007-12-18,3.454,3.454,3.467,3.281,3.324,4935000,4.675,0.046
2007-12-19,3.553,3.553,3.559,3.409,3.440,6424600,2.854,0.028
2007-12-20,3.891,3.891,3.929,3.523,3.574,22400000,9.530,0.091
2007-12-21,4.014,4.014,4.163,3.959,3.984,25501000,3.157,0.031
2007-12-24,3.987,3.987,4.089,3.959,4.014,3864000,-0.676,-0.007
2007-12-26,4.100,4.100,4.146,3.959,3.959,6311900,2.831,0.028
2007-12-27,3.921,3.921,4.034,3.857,4.000,11615800,-4.355,-0.045
2007-12-28,3.847,3.847,3.959,3.756,3.921,7536900,-1.894,-0.019
2007-12-31,3.803,3.803,3.897,3.701,3.850,10415300,-1.151,-0.012
2008-01-02,3.764,3.764,3.893,3.663,3.794,12527900,-1.014,-0.010
2008-01-03,3.724,3.724,4.043,3.664,3.991,21340200,-1.063,-0.011
2008-01-04,3.516,3.516,3.796,3.479,3.720,17202500,-5.600,-0.058
2008-01-07,3.554,3.554,3.564,3.386,3.530,12693800,1.097,0.011
2008-01-08,3.329,3.329,3.553,3.247,3.543,14490000,-6.350,-0.066
2008-01-09,3.286,3.286,3.357,3.097,3.316,15200500,-1.288,-0.013
2008-01-10,3.529,3.529,3.571,3.181,3.234,13379100,7.391,0.071
2008-01-11,3.344,3.344,3.521,3.344,3.500,8981700,-5.223,-0.054
2008-01-14,3.253,3.253,3.493,3.247,3.409,16165800,-2.734,-0.028
2008-01-15,3.150,3.150,3.307,2.959,3.231,37895200,-3.162,-0.032
2008-01-16,3.153,3.153,3.223,3.000,3.079,17956400,0.091,0.001
2008-01-17,3.110,3.110,3.227,3.087,3.131,11844000,-1.359,-0.014
2008-01-18,3.121,3.121,3.239,3.079,3.116,12496400,0.367,0.004
2008-01-22,3.176,3.176,3.247,2.907,3.033,14127400,1.739,0.017
2008-01-23,3.394,3.394,3.400,3.000,3.150,29370600,6.883,0.067
2008-01-24,3.134,3.134,3.393,3.067,3.377,38927000,-7.660,-0.080
2008-01-25,3.110,3.110,3.244,3.017,3.183,19865300,-0.775,-0.008
2008-01-28,3.284,3.284,3.286,3.080,3.163,11650100,5.604,0.055
2008-01-29,3.309,3.309,3.323,3.240,3.296,7082600,0.739,0.007
2008-01-30,3.277,3.277,3.359,3.221,3.339,9307200,-0.950,-0.010
2008-01-31,3.593,3.593,3.621,3.159,3.221,23223900,9.634,0.092
2008-02-01,3.627,3.627,3.657,3.510,3.544,12623100,0.954,0.009
2008-02-04,3.699,3.699,3.737,3.613,3.627,11883900,1.969,0.020
2008-02-05,3.609,3.609,3.679,3.544,3.640,8945300,-2.433,-0.025
2008-02-06,3.717,3.717,3.843,3.627,3.686,15107400,3.009,0.030
2008-02-07,3.836,3.836,3.840,3.659,3.659,16767100,3.190,0.031
2008-02-08,3.840,3.840,3.857,3.719,3.779,10850700,0.112,0.001
2008-02-11,3.841,3.841,3.864,3.820,3.851,9594900,0.037,0.000
2008-02-12,3.843,3.843,3.896,3.787,3.856,7427700,0.037,0.000
2008-02-13,3.901,3.901,3.907,3.810,3.867,7099400,1.524,0.015
2008-02-14,3.821,3.821,3.880,3.761,3.846,6273400,-2.051,-0.021
2008-02-15,3.800,3.800,3.824,3.723,3.793,6734700,-0.561,-0.006
2008-02-19,3.827,3.827,3.943,3.683,3.761,9839200,0.714,0.007
2008-02-20,3.924,3.924,3.973,3.751,3.781,12815600,2.538,0.025
2008-02-21,3.981,3.981,3.999,3.904,3.929,7112000,1.456,0.014
2008-02-22,3.971,3.971,3.999,3.910,3.957,5740000,-0.251,-0.003
2008-02-25,4.000,4.000,4.029,3.957,3.959,6801900,0.719,0.007
2008-02-26,4.143,4.143,4.214,3.973,3.973,16592100,3.571,0.035
2008-02-27,4.633,4.633,4.649,4.286,4.370,41283200,11.828,0.112
2008-02-28,4.506,4.506,4.901,4.500,4.517,35182700,-2.744,-0.028
2008-02-29,4.511,4.511,4.571,4.303,4.547,16774800,0.127,0.001
2008-03-03,4.420,4.420,4.569,4.377,4.536,12994800,-2.027,-0.020
2008-03-04,4.503,4.503,4.510,4.331,4.366,8935500,1.875,0.019
2008-03-05,4.586,4.586,4.659,4.484,4.526,12135900,1.840,0.018
2008-03-06,4.374,4.374,4.547,4.374,4.523,9050300,-4.611,-0.047
2008-03-07,4.466,4.466,4.534,4.307,4.360,10600800,2.090,0.021
2008-03-10,4.744,4.744,4.776,4.500,4.571,14315000,6.238,0.061
2008-03-11,4.726,4.726,4.886,4.607,4.786,17990000,-0.391,-0.004
2008-03-12,4.863,4.863,4.929,4.736,4.736,15894200,2.902,0.029
2008-03-13,4.887,4.887,4.904,4.650,4.794,10045000,0.499,0.005
2008-03-14,4.751,4.751,4.929,4.694,4.907,7955500,-2.777,-0.028
2008-03-17,4.713,4.713,4.814,4.619,4.687,9300900,-0.812,-0.008
2008-03-18,5.000,5.000,5.000,4.783,4.823,12412400,6.093,0.059
2008-03-19,4.981,4.981,5.147,4.946,4.999,13099800,-0.371,-0.004
2008-03-20,5.177,5.177,5.429,5.109,5.429,23524200,3.929,0.039
2008-03-24,5.453,5.453,5.664,5.263,5.334,16856000,5.326,0.052
2008-03-25,5.303,5.303,5.521,5.266,5.491,12001500,-2.751,-0.028
2008-03-26,5.409,5.409,5.416,5.186,5.286,10948700,1.994,0.020
2008-03-27,5.194,5.194,5.344,5.020,5.317,12809300,-3.962,-0.040
2008-03-28,5.084,5.084,5.339,5.041,5.191,9209900,-2.118,-0.021
2008-03-31,4.950,4.950,5.193,4.840,5.167,14527800,-2.641,-0.027
2008-04-01,5.216,5.216,5.271,4.914,5.071,16173500,5.368,0.052
2008-04-02,5.193,5.193,5.286,5.106,5.164,9599100,-0.438,-0.004
2008-04-03,5.333,5.333,5.449,5.107,5.114,8990100,2.696,0.027
2008-04-04,5.173,5.173,5.357,5.131,5.357,6877500,-3.000,-0.030
2008-04-07,5.129,5.129,5.231,5.034,5.231,5357800,-0.856,-0.009
2008-04-08,5.271,5.271,5.294,5.059,5.216,6457500,2.786,0.027
2008-04-09,5.203,5.203,5.299,5.147,5.299,7982800,-1.301,-0.013
2008-04-10,5.224,5.224,5.290,5.119,5.151,5525800,0.412,0.004
2008-04-11,5.073,5.073,5.220,5.016,5.179,7887600,-2.899,-0.029
2008-04-14,5.111,5.111,5.199,5.064,5.143,6811000,0.760,0.008
2008-04-15,5.211,5.211,5.211,5.080,5.143,5721100,1.956,0.019
2008-04-16,5.567,5.567,5.587,5.217,5.261,15433600,6.826,0.066
2008-04-17,5.814,5.814,5.840,5.486,5.557,23908500,4.439,0.043
2008-04-18,5.509,5.509,5.843,5.473,5.819,14841400,-5.258,-0.054
2008-04-21,5.617,5.617,5.804,5.509,5.509,22172500,1.971,0.020
2008-04-22,4.286,4.286,4.821,4.207,4.816,73231900,-23.703,-0.271
2008-04-23,4.466,4.466,4.500,4.243,4.303,20147400,4.200,0.041
2008-04-24,4.717,4.717,4.750,4.430,4.437,13801200,5.630,0.055
2008-04-25,4.851,4.851,4.857,4.714,4.739,10159100,2.847,0.028
2008-04-28,4.723,4.723,4.793,4.657,4.740,10395700,-2.650,-0.027
2008-04-29,4.597,4.597,4.706,4.550,4.664,7233100,-2.662,-0.027
2008-04-30,4.569,4.569,4.631,4.456,4.574,10906000,-0.622,-0.006
2008-05-01,4.429,4.429,4.569,4.334,4.524,17323600,-3.064,-0.031
2008-05-02,4.443,4.443,4.493,4.374,4.437,7703500,0.323,0.003
2008-05-05,4.429,4.429,4.526,4.371,4.464,8323000,-0.322,-0.003
2008-05-06,4.420,4.420,4.431,4.351,4.414,4996600,-0.194,-0.002
2008-05-07,4.309,4.309,4.456,4.286,4.386,6707400,-2.521,-0.026
2008-05-08,4.307,4.307,4.399,4.247,4.330,9996700,-0.033,-0.000
2008-05-09,4.389,4.389,4.391,4.286,4.287,4894400,1.891,0.019
2008-05-12,4.387,4.387,4.530,4.357,4.386,10579100,-0.033,-0.000
2008-05-13,4.380,4.380,4.403,4.300,4.376,6391000,-0.163,-0.002
2008-05-14,4.343,4.343,4.443,4.321,4.380,7686000,-0.848,-0.009
2008-05-15,4.276,4.276,4.353,4.223,4.319,15273300,-1.546,-0.016
2008-05-16,4.523,4.523,4.560,4.287,4.313,14801500,5.780,0.056
2008-05-19,4.426,4.426,4.636,4.380,4.506,8920100,-2.148,-0.022
2008-05-20,4.519,4.519,4.907,4.471,4.696,31366300,2.098,0.021
